新闻频道,#genre#
广东珠江,http://14.212.185.146:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8
大湾区卫视,rtp://@239.77.0.215:5146
大湾区卫视,http://113.81.20.159:808/hls/22/index.m3u8
大湾区卫视,http://119.123.177.75:8086/hls/29/index.m3u8
大湾区卫视,http://108.181.20.197/livehttpplay?channel_id=20083
大湾区卫视,http://108.181.21.27:27347/livehttpplay?channel_id=20083
大湾区卫视,http://live4play.uk/livehttpplay?channel_id=20083
广东影视,rtp://@239.77.0.217:5146
广东影视,http://113.81.20.159:808/hls/23/index.m3u8
广东影视,http://119.123.177.75:8086/hls/46/index.m3u8
广东影视,http://108.181.20.197/livehttpplay?channel_id=20145
广东影视,http://live4play.uk/livehttpplay?channel_id=20145
广东影视,http://108.181.21.27:27347/livehttpplay?channel_id=20145
广东卫视,rtp://@239.77.1.19:5146
广东卫视,http://222.209.208.234:7788/rtp/239.93.0.181:5140
广东卫视,http://772765777.xyz:27777/rtp/239.93.0.181:5140
广东卫视,http://j.daysky.com:8000/rtp/239.93.0.181:5140
广东卫视,http://www.qiqi.pub:18889/rtp/239.93.0.181:5140
广东经济,http://113.81.20.159:808/hls/19/index.m3u8
广东经济,http://119.123.177.75:8086/hls/63/index.m3u8
广东经济,http://14.212.185.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0





央视频道,#genre#
CCTV1,rtp://@239.77.1.17:5146  
CCTV1,http://772765777.xyz:27777/rtp/239.93.0.58:5140  
CCTV1,http://www.qiqi.pub:18889/rtp/239.93.0.58:5140  
CCTV1,http://j.daysky.com:8000/rtp/239.93.0.58:5140  
CCTV2,rtp://@239.77.1.158:5146  
CCTV2,http://772765777.xyz:27777/rtp/239.93.1.23:6000  
CCTV2,http://www.qiqi.pub:18889/rtp/239.93.1.23:6000  
CCTV2,http://j.daysky.com:8000/rtp/239.93.1.23:6000 
CCTV3,rtp://@239.77.0.169:5146  
CCTV3,http://772765777.xyz:27777/rtp/239.93.0.109:5140  
CCTV3,http://www.qiqi.pub:18889/rtp/239.93.0.109:5140  
CCTV3,http://j.daysky.com:8000/rtp/239.93.0.109:5140  
CCTV4,rtp://@239.77.1.163:5146  
CCTV4,http://772765777.xyz:27777/rtp/239.93.1.105:5140  
CCTV4,http://www.qiqi.pub:18889/rtp/239.93.1.105:5140  
CCTV4,http://j.daysky.com:8000/rtp/239.93.1.105:5140  
CCTV5,rtp://@239.77.0.170:5146  
CCTV5,http://772765777.xyz:27777/rtp/239.93.1.12:2224  
CCTV5,http://www.qiqi.pub:18889/rtp/239.93.1.12:2224  
CCTV5,http://j.daysky.com:8000/rtp/239.93.1.12:2224  
CCTV5+,rtp://@239.77.0.87:5146  
CCTV5+,http://772765777.xyz:27777/rtp/239.77.0.87:5140  
CCTV5+,http://www.qiqi.pub:18889/rtp/239.77.0.87:5140  
CCTV5+,http://j.daysky.com:8000/rtp/239.77.0.87:5140  
CCTV6,rtp://@239.77.0.171:5146  
CCTV6,http://772765777.xyz:27777/rtp/239.93.42.38:5140  
CCTV6,http://www.qiqi.pub:18889/rtp/239.93.42.38:5140  
CCTV6,http://j.daysky.com:8000/rtp/239.93.42.38:5140  
CCTV7,rtp://@239.77.1.159:5146  
CCTV7,http://772765777.xyz:27777/rtp/239.93.1.67:5140  
CCTV7,http://www.qiqi.pub:18889/rtp/239.93.1.67:5140  
CCTV7,http://j.daysky.com:8000/rtp/239.93.1.67:5140  
CCTV8,rtp://@239.77.0.172:5146  
CCTV8,http://772765777.xyz:27777/rtp/239.93.42.39:5140  
CCTV8,http://www.qiqi.pub:18889/rtp/239.93.42.39:5140  
CCTV8,http://j.daysky.com:8000/rtp/239.93.42.39:5140  
CCTV9,rtp://@239.77.1.160:5146  
CCTV9,http://772765777.xyz:27777/rtp/239.93.1.24:5140  
CCTV9,http://www.qiqi.pub:18889/rtp/239.93.1.24:5140  
CCTV9,http://j.daysky.com:8000/rtp/239.93.1.24:5140  
CCTV10,rtp://@239.77.1.113:5146  
CCTV10,http://772765777.xyz:27777/rtp/239.93.1.28:5140  
CCTV10,http://www.qiqi.pub:18889/rtp/239.93.1.28:5140  
CCTV10,http://j.daysky.com:8000/rtp/239.93.1.28:5140  
CCTV11,rtp://@239.77.1.108:5146  
CCTV11,http://772765777.xyz:27777/rtp/239.93.0.102:5140  
CCTV11,http://www.qiqi.pub:18889/rtp/239.93.0.102:5140  
CCTV11,http://j.daysky.com:8000/rtp/239.93.0.102:5140  
CCTV12,rtp://@239.77.1.109:5146  
CCTV12,http://772765777.xyz:27777/rtp/239.93.1.30:8124  
CCTV12,http://www.qiqi.pub:18889/rtp/239.93.1.30:8124  
CCTV12,http://j.daysky.com:8000/rtp/239.93.1.30:8124  
CCTV13,rtp://@239.77.0.188:5146  
CCTV13,http://772765777.xyz:27777/rtp/239.93.0.66:5140  
CCTV13,http://www.qiqi.pub:18889/rtp/239.93.0.66:5140  
CCTV13,http://j.daysky.com:8000/rtp/239.93.0.66:5140  
CCTV14,rtp://@239.77.1.161:5146  
CCTV14,http://772765777.xyz:27777/rtp/239.93.1.29:6000  
CCTV14,http://www.qiqi.pub:18889/rtp/239.93.1.29:6000  
CCTV14,http://j.daysky.com:8000/rtp/239.93.1.29:6000  
CCTV15,rtp://@239.77.1.120:5146  
CCTV15,http://772765777.xyz:27777/rtp/239.93.0.103:5140  
CCTV15,http://www.qiqi.pub:18889/rtp/239.93.0.103:5140  
CCTV15,http://j.daysky.com:8000/rtp/239.93.0.103:5140  
CCTV16,http://www.qiqi.pub:18889/rtp/239.93.42.54:5140  
CCTV16,http://772765777.xyz:27777/rtp/239.93.42.54:5140  
CCTV16,http://j.daysky.com:8000/rtp/239.93.42.54:5140  
CCTV17,rtp://@239.77.1.121:5146  
CCTV17,http://772765777.xyz:27777/rtp/239.93.0.92:5140  
CCTV17,http://www.qiqi.pub:18889/rtp/239.93.0.92:5140  
CCTV17,http://j.daysky.com:8000/rtp/239.93.0.92:5140  
CCTV4K,rtp://@239.77.0.194:5146  
CCTV4K,http://www.qiqi.pub:18889/rtp/239.93.42.42:5140  
CCTV4K,http://772765777.xyz:27777/rtp/239.93.42.42:5140  
CCTV4K,http://j.daysky.com:8000/rtp/239.93.42.42:5140  


卫视频道,#genre#
星空卫视,http://772765777.xyz:27777/rtp/239.93.0.156:2193  
澳视卫星,http://cdn.163189.xyz/live/as/stream.m3u8  
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8  
江苏卫视,rtp://@239.77.1.18:5146
江苏卫视,http://772765777.xyz:27777/rtp/239.93.0.89:5140
江苏卫视,http://j.daysky.com:8000/rtp/239.93.0.89:5140
江苏卫视,http://www.qiqi.pub:18889/rtp/239.93.0.89:5140  
广西卫视,rtp://@239.77.0.139:5146
广西卫视,http://772765777.xyz:27777/rtp/239.93.42.46:5140
广西卫视,http://j.daysky.com:8000/rtp/239.93.42.46:5140
广西卫视,http://www.qiqi.pub:18889/rtp/239.93.42.46:5140
四川卫视,rtp://@239.77.1.215:5146
四川卫视,http://772765777.xyz:27777/rtp/239.93.0.20:1235
四川卫视,http://j.daysky.com:8000/rtp/239.93.0.20:1235
四川卫视,http://www.qiqi.pub:18889/rtp/239.93.0.20:1235
湖南卫视,rtp://@239.77.1.5:5146
湖南卫视,http://772765777.xyz:27777/rtp/239.93.0.88:5140
湖南卫视,http://j.daysky.com:8000/rtp/239.93.0.88:5140
湖南卫视,http://www.qiqi.pub:18889/rtp/239.93.0.88:5140
浙江卫视,rtp://@239.77.1.33:5146
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://772765777.xyz:27777/rtp/239.93.0.124:5140
浙江卫视,http://j.daysky.com:8000/rtp/239.93.0.124:5140
浙江卫视,http://www.qiqi.pub:18889/rtp/239.93.0.124:5140
东方卫视,rtp://@239.77.0.98:5146
东方卫视,http://772765777.xyz:27777/rtp/239.93.0.123:5140
东方卫视,http://j.daysky.com:8000/rtp/239.93.0.123:5140
东方卫视,http://www.qiqi.pub:18889/rtp/239.93.0.123:5140
北京卫视,http://772765777.xyz:27777/rtp/239.93.0.180:5140
北京卫视,http://j.daysky.com:8000/rtp/239.93.0.180:5140
北京卫视,http://www.qiqi.pub:18889/rtp/239.93.0.180:5140
天津卫视,rtp://@239.77.0.131:5146
天津卫视,http://772765777.xyz:27777/rtp/239.93.0.167:5140
天津卫视,http://j.daysky.com:8000/rtp/239.93.0.167:5140
天津卫视,http://www.qiqi.pub:18889/rtp/239.93.0.167:5140
辽宁卫视,rtp://@239.77.1.103:5146
辽宁卫视,http://772765777.xyz:27777/rtp/239.93.1.108:5140
辽宁卫视,http://j.daysky.com:8000/rtp/239.93.1.108:5140
辽宁卫视,http://www.qiqi.pub:18889/rtp/239.93.1.108:5140
安徽卫视,rtp://@239.77.0.183:5146
安徽卫视,http://772765777.xyz:27777/rtp/239.93.1.106:5140
安徽卫视,http://j.daysky.com:8000/rtp/239.93.1.106:5140
安徽卫视,http://www.qiqi.pub:18889/rtp/239.93.1.106:5140
黑龙江卫视,rtp://@239.77.1.179:5146
黑龙江卫视,http://772765777.xyz:27777/rtp/239.93.0.183:5140
黑龙江卫视,http://j.daysky.com:8000/rtp/239.93.0.183:5140
黑龙江卫视,http://www.qiqi.pub:18889/rtp/239.93.0.183:5140
广东卫视,rtp://@239.77.1.19:5146
广东卫视,http://772765777.xyz:27777/rtp/239.93.0.181:5140
广东卫视,http://j.daysky.com:8000/rtp/239.93.0.181:5140
广东卫视,http://www.qiqi.pub:18889/rtp/239.93.0.181:5140
深圳卫视,rtp://@239.77.0.130:5146
深圳卫视,http://772765777.xyz:27777/rtp/39.93.0.182:5140
深圳卫视,http://j.daysky.com:8000/rtp/39.93.0.182:5140
深圳卫视,http://www.qiqi.pub:18889/rtp/39.93.0.182:5140
湖北卫视,rtp://@239.77.1.174:5146
湖北卫视,http://772765777.xyz:27777/rtp/239.93.0.250:5140
湖北卫视,http://j.daysky.com:8000/rtp/239.93.0.250:5140
湖北卫视,http://www.qiqi.pub:18889/rtp/239.93.0.250:5140
吉林卫视,rtp://@239.77.0.150:5146
吉林卫视,http://772765777.xyz:27777/rtp/239.93.0.248:5140
吉林卫视,http://j.daysky.com:8000/rtp/239.93.0.248:5140
吉林卫视,http://www.qiqi.pub:18889/rtp/239.93.0.248:5140
山东卫视,rtp://@239.77.1.142:5146
山东卫视,http://772765777.xyz:27777/rtp/239.93.0.168:5140
山东卫视,http://j.daysky.com:8000/rtp/239.93.0.168:5140
山东卫视,http://www.qiqi.pub:18889/rtp/239.93.0.168:5140
江西卫视,rtp://@239.77.1.74:5146
江西卫视,http://772765777.xyz:27777/rtp/239.93.0.134:5140
江西卫视,http://j.daysky.com:8000/rtp/239.93.0.134:5140
江西卫视,http://www.qiqi.pub:18889/rtp/239.93.0.134:5140
河南卫视,rtp://@239.77.1.229:5146
河南卫视,http://772765777.xyz:27777/rtp/239.93.42.45:5140
河南卫视,http://j.daysky.com:8000/rtp/239.93.42.45:5140
河南卫视,http://www.qiqi.pub:18889/rtp/239.93.42.45:5140
河北卫视,rtp://@239.77.1.214:5146
河北卫视,http://772765777.xyz:27777/rtp/239.93.0.132:5140
河北卫视,http://j.daysky.com:8000/rtp/239.93.0.132:5140
河北卫视,http://www.qiqi.pub:18889/rtp/239.93.0.132:5140
甘肃卫视,rtp://@239.77.1.57:5146
甘肃卫视,http://772765777.xyz:27777/rtp/239.93.0.81:5140
甘肃卫视,http://j.daysky.com:8000/rtp/239.93.0.81:5140
甘肃卫视,http://www.qiqi.pub:18889/rtp/239.93.0.81:5140
重庆卫视,rtp://@239.77.1.162:5146  
重庆卫视,http://772765777.xyz:27777/rtp/239.93.1.107:5140  
重庆卫视,http://j.daysky.com:8000/rtp/239.93.1.107:5140  
重庆卫视,http://www.qiqi.pub:18889/rtp/239.93.1.107:5140  
东南卫视,rtp://@239.77.1.104:5146  
东南卫视,http://772765777.xyz:27777/rtp/39.93.0.42:5140  
东南卫视,http://j.daysky.com:8000/rtp/39.93.0.42:5140  
东南卫视,http://www.qiqi.pub:18889/rtp/39.93.0.42:5140  
云南卫视,rtp://@239.253.43.100:5146  
云南卫视,http://772765777.xyz:27777/rtp/239.93.1.174:5140  
云南卫视,http://j.daysky.com:8000/rtp/239.93.1.174:5140  
云南卫视,http://www.qiqi.pub:18889/rtp/239.93.1.174:5140  
贵州卫视,rtp://@239.77.0.230:5146  
贵州卫视,http://772765777.xyz:27777/rtp/239.93.0.131:5140  
贵州卫视,http://j.daysky.com:8000/rtp/239.93.0.131:5140  
贵州卫视,http://www.qiqi.pub:18889/rtp/239.93.0.131:5140  
海南卫视,rtp://@239.253.43.35:5146  
海南卫视,http://772765777.xyz:27777/rtp/239.93.0.80:5140  
海南卫视,http://j.daysky.com:8000/rtp/239.93.0.80:5140  
海南卫视,http://www.qiqi.pub:18889/rtp/239.93.0.80:5140  
陕西卫视,rtp://@239.77.1.54:5146  
陕西卫视,http://772765777.xyz:27777/rtp/239.93.0.143:5140  
陕西卫视,http://j.daysky.com:8000/rtp/239.93.0.143:5140  
陕西卫视,http://www.qiqi.pub:18889/rtp/239.93.0.143:5140  
山西卫视,rtp://@239.77.1.74:5146  
山西卫视,http://772765777.xyz:27777/rtp/239.93.0.6:5140  
山西卫视,http://j.daysky.com:8000/rtp/239.93.0.6:5140  
山西卫视,http://www.qiqi.pub:18889/rtp/239.93.0.6:5140  
内蒙古卫视,rtp://@239.77.1.55:5146  
内蒙古卫视,http://772765777.xyz:27777/rtp/239.93.0.8:5140  
内蒙古卫视,http://j.daysky.com:8000/rtp/239.93.0.8:5140  
内蒙古卫视,http://www.qiqi.pub:18889/rtp/239.93.0.8:5140  
青海卫视,rtp://@239.77.1.70:5146  
青海卫视,http://772765777.xyz:27777/rtp/239.93.0.192:5140  
青海卫视,http://j.daysky.com:8000/rtp/239.93.0.192:5140  
青海卫视,http://www.qiqi.pub:18889/rtp/239.93.0.192:5140  
宁夏卫视,rtp://@239.77.1.47:5146  
宁夏卫视,http://772765777.xyz:27777/rtp/239.93.0.247:5140  
宁夏卫视,http://j.daysky.com:8000/rtp/239.93.0.247:5140  
宁夏卫视,http://www.qiqi.pub:18889/rtp/239.93.0.247:5140  
西藏卫视,rtp://@239.77.1.49:5146  
西藏卫视,http://772765777.xyz:27777/rtp/239.93.0.175:5140  
西藏卫视,http://j.daysky.com:8000/rtp/239.93.0.175:5140  
西藏卫视,http://www.qiqi.pub:18889/rtp/239.93.0.175:5140  
新疆卫视,rtp://@239.77.1.53:5146  
新疆卫视,http://772765777.xyz:27777/rtp/239.93.0.194:5140  
新疆卫视,http://j.daysky.com:8000/rtp/239.93.0.194:5140  
新疆卫视,http://www.qiqi.pub:18889/rtp/239.93.0.194:5140  
兵团卫视,rtp://@239.77.1.80:5146  
兵团卫视,http://j.daysky.com:8000/rtp/239.93.42.43:5140  
兵团卫视,http://772765777.xyz:27777/rtp/239.93.42.43:5140  
兵团卫视,http://www.qiqi.pub:18889/rtp/239.93.42.43:5140  
厦门卫视,rtp://@239.77.0.96:5146  
厦门卫视,http://j.daysky.com:8000/rtp/239.93.42.57:5140  
厦门卫视,http://772765777.xyz:27777/rtp/239.93.42.57:5140  
厦门卫视,http://www.qiqi.pub:18889/rtp/239.93.42.57:5140  
三沙卫视,rtp://@239.253.43.113:5146  
三沙卫视,http://j.daysky.com:8000/rtp/239.93.42.58:5140  
三沙卫视,http://772765777.xyz:27777/rtp/239.93.42.58:5140  
三沙卫视,http://www.qiqi.pub:18889/rtp/239.93.42.58:5140  
延边卫视,rtp://@239.77.1.99:5146  
延边卫视,http://j.daysky.com:8000/rtp/239.93.0.249:5140  
延边卫视,http://772765777.xyz:27777/rtp/239.93.0.249:5140  
延边卫视,http://www.qiqi.pub:18889/rtp/239.93.0.249:5140  







儿童频道,#genre#
中录动漫,http://772765777.xyz:27777/rtp/239.93.1.188:5140  
中录动漫,http://www.qiqi.pub:18889/rtp/239.93.1.188:5140  
亲子趣学,http://772765777.xyz:27777/rtp/239.93.1.191:5140  
亲子趣学,http://www.qiqi.pub:18889/rtp/239.93.1.191:5140  
少儿天地,http://772765777.xyz:27777/rtp/239.93.42.34:5140  
少儿天地,http://www.qiqi.pub:18889/rtp/239.93.42.34:5140  
宝宝动画,http://772765777.xyz:27777/rtp/239.93.42.89:5140  
宝宝动画,http://www.qiqi.pub:18889/rtp/239.93.42.89:5140  
少儿动画,http://772765777.xyz:27777/rtp/239.93.0.193:9000  
少儿动画,http://www.qiqi.pub:18889/rtp/239.93.0.193:9000  
青春动漫,http://772765777.xyz:27777/rtp/239.93.0.146:5140  
青春动漫,http://www.qiqi.pub:18889/rtp/239.93.0.146:5140  
动漫秀场,http://218.15.183.23:9901/tsfile/live/23045_1.m3u8  
广东少儿,rtp://239.77.0.250:5146  
广东少儿,http://113.81.20.159:808/hls/40/index.m3u8
广东少儿,http://119.123.177.75:8086/hls/10/index.m3u8 
嘉佳卡通,rtp://239.77.0.179:5146  
嘉佳卡通,http://113.81.20.159:808/hls/27/index.m3u8
嘉佳卡通,http://119.123.177.75:8086/hls/11/index.m3u8
卡酷少儿,http://772765777.xyz:27777/rtp/239.93.42.1:5140  
卡酷少儿,http://www.qiqi.pub:18889/rtp/239.93.42.1:5140  
金鹰卡通,http://772765777.xyz:27777/rtp/239.93.0.5:5140  
金鹰卡通,http://www.qiqi.pub:18889/rtp/239.93.0.5:5140  
哈哈炫动,http://772765777.xyz:27777/rtp/239.93.0.173:5140  
哈哈炫动,http://www.qiqi.pub:18889/rtp/239.93.0.173:5140  
优漫卡通,http://772765777.xyz:27777/rtp/239.93.0.251:5140  
优漫卡通,http://www.qiqi.pub:18889/rtp/239.93.0.251:5140  
黑莓动画,http://772765777.xyz:27777/rtp/239.93.0.193:9000  
黑莓动画,http://www.qiqi.pub:18889/rtp/239.93.0.193:9000  

LiveABC 互動英語台,http://bvm.808848.xyz:50007/4gtv-live030/index.m3u8
LiveABC 互動英語台,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live030/index.m3u8
達文西,http://bvm.808848.xyz:50007/4gtv-4gtv018/index.m3u8
達文西,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv018/index.m3u8
ELTV生活英語台,http://bvm.808848.xyz:50007/litv-longturn20/index.m3u8
ELTV生活英語台,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn20/index.m3u8
Nick Jr.,http://bvm.808848.xyz:50007/4gtv-live032/index.m3u8
Nick Jr.,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live032/index.m3u8
Nickelodeon,http://bvm.808848.xyz:50007/4gtv-live105/index.m3u8
Nickelodeon,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live105/index.m3u8
DreamWorks,http://bvm.808848.xyz:50007/4gtv-live017/index.m3u8
DreamWorks,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live017/index.m3u8
靖天卡通台,http://bvm.808848.xyz:50007/4gtv-4gtv044/index.m3u8
靖天卡通台,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv044/index.m3u8
靖洋卡通,http://bvm.808848.xyz:50007/4gtv-4gtv057/index.m3u8
靖洋卡通,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv057/index.m3u8
MOMO親子,http://bvm.808848.xyz:50007/4gtv-live107/index.m3u8
MOMO親子,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live107/index.m3u8
經典卡通台,http://bvm.808848.xyz:50007/4gtv-live022/index.m3u8
經典卡通台,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live022/index.m3u8
精選動漫台,http://bvm.808848.xyz:50007/4gtv-live024/index.m3u8
精選動漫台,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live024/index.m3u8
龍華卡通,http://bvm.808848.xyz:50007/li-litv-longturn01/index.m3u8
龍華卡通,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn01/index.m3u8
達文西,http://bvm.808848.xyz:50007/li-4gtv-4gtv018/index.m3u8
達文西,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv018/index.m3u8
ELTV生活英語台,http://bvm.808848.xyz:50007/li-litv-longturn20/index.m3u8
ELTV生活英語台,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn20/index.m3u8
靖天卡通台,http://bvm.808848.xyz:50007/li-4gtv-4gtv044/index.m3u8
靖天卡通台,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv044/index.m3u8
靖洋卡通,http://bvm.808848.xyz:50007/li-4gtv-4gtv057/index.m3u8
靖洋卡通,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv057/index.m3u8
ELTV生活英語台,http://bvm.808848.xyz:50007/of-litv-longturn20/index.m3u8
ELTV生活英語台,http://xn--elt51t.azip.dpdns.org:5008/of-litv-longturn20/index.m3u8
龍華卡通,http://bvm.808848.xyz:50007/litv-longturn01/index.m3u8
龍華卡通,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn01/index.m3u8




其他频道,#genre#
乐游,http://772765777.xyz:27777/rtp/239.93.42.94:5140  
乐游,http://www.qiqi.pub:18889/rtp/239.93.42.94:5140  
解密,http://772765777.xyz:27777/rtp/239.93.42.94:5140  
解密,http://www.qiqi.pub:18889/rtp/239.93.42.94:5140  
农业致富,  
精品纪录,  
精品记录,  
纪实人文,  
求索动物,  
求索纪录,http://772765777.xyz:27777/rtp/239.93.42.24:5140 
求索纪录,http://www.qiqi.pub:18889/rtp/239.93.42.24:5140 
求索科学,  
求索生活,  
中国交通,http://772765777.xyz:27777/rtp/239.93.0.142:5140  
中国交通,http://www.qiqi.pub:18889/rtp/239.93.0.142:5140  
金鹰纪实,http://772765777.xyz:27777/rtp/239.93.0.130:5140  
金鹰纪实,http://www.qiqi.pub:18889/rtp/239.93.0.130:5140  

歷史頻道,http://bvm.808848.xyz:50007/4gtv-live026/index.m3u8
歷史頻道,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live026/index.m3u8
CI 罪案偵查頻道,http://bvm.808848.xyz:50007/4gtv-live027/index.m3u8
CI 罪案偵查頻道,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live027/index.m3u8
視納華仁紀實頻道,http://bvm.808848.xyz:50007/4gtv-4gtv013/index.m3u8
視納華仁紀實頻道,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv013/index.m3u8
影迷數位紀實台,http://bvm.808848.xyz:50007/litv-ftv15/index.m3u8
影迷數位紀實台,http://xn--elt51t.azip.dpdns.org:5008/litv-ftv15/index.m3u8
視納華仁紀實頻道,http://bvm.808848.xyz:50007/li-4gtv-4gtv013/index.m3u8
視納華仁紀實頻道,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv013/index.m3u8
影迷數位紀實台,http://bvm.808848.xyz:50007/li-litv-ftv15/index.m3u8
影迷數位紀實台,http://xn--elt51t.azip.dpdns.org:5008/li-litv-ftv15/index.m3u8

香港new,#genre#
凤凰中文👉,P2p://80.251.220.91:7999/2e1416e03c5d5b88468e6ba1bdf80075.m3u8
凤凰资讯👉,P2p://80.251.220.91:7999/e66ec28b5bdb0f8892cfc046a80d775c.m3u8
凤凰资讯👉,P2p://80.251.220.91:7999/ee987b5f253f85f3ac789fc18266e98d.m3u8
凤凰香港👉,P2p://80.251.220.91:7999/02e951464b17777d78d69d2c83af22c8.m3u8
Now爆谷👉,P2p://80.251.220.91:7999/8a11f82cf1c657e2db6ed1fdc2dcb3ed.m3u8
中天新闻👉,P2p://80.251.220.91:7999/8d13c790ceb548d8627d2e5f0382e489.m3u8
无线新闻👉,P2p://80.251.220.91:7999/0d3f54c8f9addf9e18d5f9dac5adae19.m3u8
无线新闻👉,P2p://80.251.220.91:7999/3b8f1e91f35c8892ef3ee7c53bddd0c9.m3u8
无线翡翠4k码,P2p://80.251.220.91:7999/114d4bdfcd993a587dbda655a2aeb984.m3u8
无线翡翠👉,P2p://80.251.220.91:7999/5a931ed422bf2e182d41abbca438a74b.m3u8
无线华丽👉,P2p://80.251.220.91:7999/504c060715cce75a464f812d0fd8213a.m3u8
无线星河标国,P2p://80.251.220.91:7999/cd7576789e91fb8a757fa0e1468651a5.m3u8
无线明珠👉,P2p://80.251.220.91:7999/9d18cf20b598bdc32830b6d46bda9e48.m3u8
澳门资讯👉,P2p://80.251.220.91:7999/d4a0807f063ba50ebfdede327fe9c158.m3u8
TVB翡翠台👉,http://ali.hlspul1.yximgs.com/live/qwt_feicui.flv
TVB新闻台👉,http://ali.hlspull.yximgs.com/live/tvb_inews_h264.flv

极速150,#genre#
翡翠台,http://zb.xmzb.xyz/8888.php?id=be一翡翠台
中天新闻(备),http://ali.hlspull.yximgs.com/live/xiangjiaog1321313151.flv
翡翠台(备),http://ali.hlspull.yximgs.com/live/qwt_feicui.flv
中天新闻,http://ali.hlspull.yximgs.com/live/qwt_zhongtianxinwen.flv
中天综合,https://ali.hlspull.yximgs.com/live/xiangjiaoge3534661.flv
中天娱乐,https://ali.hlspull.yximgs.com/live/xiangjiaoge34523963.flv
TVB星河,https://ali.hlspull.yximgs.com/live/xiangjiaoge346311641.flv
凤凰中文,https://ali.hlspull.yximgs.com/live/xiangjiaog16131131131.flv
台视,https://ali.hlspull.yximgs.com/live/xiangjiaoge6131133131.flv
民视,https://ali.hlspull.yximgs.com/live/xiangjiaoge79131110.flv
中视,https://ali.hlspull.yximgs.com/live/xiangjiaoge316154511.flv
华视,https://ali.hlspull.yximgs.com/live/xiangjiaoge34655416.flv
公视,https://ali.hlspull.yximgs.com/live/xiangjiaoge69431561.flv
民视台湾,https://ali.hlspull.yximgs.com/live/xiangjiaoge791616113.flv
民视第一,https://ali.hlspull.yximgs.com/live/xiangjiaoge786334842855.flv
八大戏剧,https://ali.hlspull.yximgs.com/live/xiangjiaoge934534843.flv
东森综合,https://ali.hlspull.yximgs.com/live/xiangjiaoge9816161.flv
东森电影,https://ali.hlspull.yximgs.com/live/xiangjiaoge41616416137.flv
纬来电影,https://ali.hlspull.yximgs.com/live/xiangjiaoge9356156631.flv
龙翔电影,https://ali.hlspull.yximgs.com/live/xiangjiaoge346166164.flv
美亚电影,https://ali.hlspull.yximgs.com/live/xiangjiaoge315181.flv
爱尔达娱乐,https://ali.hlspull.yximgs.com/live/xiangjiaoge6448134164.flv
爱尔达影剧,https://ali.hlspull.yximgs.com/live/xiangjiaoge649616161.flv
爱尔达综合,https://ali.hlspull.yximgs.com/live/xiangjiaoge93151511.flv


极速169,#genre#
翡翠台,http://erp.giihgtidg.com:8080/live/jade01.m3u8
无线新闻,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
mytv18,https://ali.hlspull.yximgs.com/live/xiangjiaogemytv0318.flv
Hoy77,https://ali.hlspull.yximgs.com/live/xiangjiaogehoy77511.flv
广电翡翠,https://ali.hlspull.yximgs.com/live/xiangjiaoge15131132145.flv
tvbplus,https://ali.hlspull.yximgs.com/live/xaigjiaogetvbplus01.flv
Hoy78,https://ali.hlspull.yximgs.com/live/xaigjiaogehoy7801.flv
Now新闻,https://gdfire2.67890123.cn:8088/live/nowxw01.m3u8
Now体育1,http://erp.giihgtidg.com:8080/live/nowxw01.m3u8
Now体育2,https://gdfire2.67890123.cn:8088/live/nowty101.m3u8
Now体育3,https://gdfire2.67890123.cn:8088/live/nowty201.m3u8
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw01.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw01.m3u8
中天新闻2,https://gdfire2.67890123.cn:8088/live/ztxw201.m3u8
